ARMOR_BONUS,ATTACK_BONUS,ATTRIBUTE,ATTRIBUTE_LABEL,BASE_MANA_COST,BOARD_POSITION_RELATIVE,BOARD_POSITION_RELATIVE_LABEL,CANNOT_RECEIVE_OWNED,CANNOT_RECEIVE_OWNED_LABEL,CARD_DESC_TYPE,CARD_DESC_TYPE_LABEL,CARD_LOCATION,CARD_LOCATION_LABEL,CARD_TYPE,CARD_TYPE_LABEL,CLASS,CLASS_LABEL,EXCLUSIVE,EXCLUSIVE_LABEL,FULL_MANA_CRYSTALS,FULL_MANA_CRYSTALS_LABEL,HERO_CLASS,HERO_CLASS_LABEL,HOW_MANY,HP_BONUS,MANA,MANA_MODIFIER,OPERATION,OPERATION_LABEL,RANDOM_TARGET,RANDOM_TARGET_LABEL,RANK,RARITY,RARITY_LABEL,SECONDARY_VALUE,SUB_SPELL_COUNT,SUB_SPELL_PROBABILITY,SUB_SPELL_RANK,SUB_TRIGGER_COUNT,SUB_TRIGGER_PROBABILTY,SUB_TRIGGER_RANK,SUMMON_BASE_ATTACK,SUMMON_BASE_HP,SUMMON_CHARGE,SUMMON_CHARGE_LABEL,SUMMON_DIVINE_SHIELD,SUMMON_DIVINE_SHIELD_LABEL,SUMMON_RACE,SUMMON_STEALTH,SUMMON_STEALTH_LABEL,SUMMON_TAUNT,SUMMON_TAUNT_LABEL,SUMMON_TRIGGERS,SUMMON_WINDFURY,SUMMON_WINDFURY_LABEL,TARGET_PLAYER,TARGET_PLAYER_LABEL,TARGET_SELECTION,TARGET_SELECTION_LABEL,VALUE
,,,,3,2,RIGHT,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,2,RARE,,1,1.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,3,2,RARE,,,,,0,0.0,4,1,1,,,,,DEMON,,,,,[],,,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,6,PALADIN,,,,,,,,,0,2,RARE,,,,,1,1.0,1,3,3,,,,,,,,,,,,,,,,,
,,35,DIVINE_SHIELD,3,,,,,,,,,,,0,AddAttributeSpell,,,,,6,PALADIN,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,2,RARE,,,,,1,1.0,1,2,1,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,3,,,,,,,,,,,59,MetaSpell,,,,,0,ANY,,,,,,,,,1,2,RARE,,5,1.0,2,,,,,,,,,,,,,,,,,,,,2,ANY,
,,,,3,,,,,,,,,,,27,DamageSpell,,,,,0,ANY,,,,,,,,,2,2,RARE,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,2
,,,,3,,,,,,,,,,,9,BuffSpell,,,,,0,ANY,,,,,,,,,2,2,RARE,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,2
,,,,3,,,,,,,,,,,9,BuffSpell,,,,,0,ANY,,,,,,,,,2,2,RARE,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,2
,,63,CTHUN_ATTACK_BUFF,3,,,,,,,,,,,64,ModifyAttributeSpell,,,,,0,ANY,,,,,,,,,2,2,RARE,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,2
,,64,CTHUN_HEALTH_BUFF,3,,,,,,,,,,,64,ModifyAttributeSpell,,,,,0,ANY,,,,,,,,,2,2,RARE,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,2
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,4,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,3,,,5,,,,,,,,,,,9,BuffSpell,,,,,0,ANY,,3,,,,,1,true,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,3,AddSpellTriggerSpell,,,,,6,PALADIN,,,,,,,,,0,1,COMMON,,0,0.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,0,2,RARE,,,,,1,1.0,1,2,2,,,,,BEAST,,,,,,,,,,,,
,,,,3,,,,,,,,,,,9,BuffSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,7,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,7,7,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,7,,,,,,,,,,,59,MetaSpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,6,1.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,7,2,RIGHT,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,4,LEGENDARY,,2,1.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,3,0,FREE,,,,,1,1.0,4,1,1,0,false,0,false,MECH,0,false,0,false,,0,false,,,,,
,,,,1,,,,,,,,,,,62,MissilesSpell,,,,,0,ANY,1,,,,,,,,4,0,FREE,,0,0.0,5,,,,,,,,,,,,,,,,,,,,,,
,,,,7,1,LEFT,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,4,LEGENDARY,,2,1.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,3,0,FREE,,,,,1,1.0,4,1,1,0,false,0,false,MECH,0,false,0,false,,0,false,,,,,
,,,,1,,,,,,,,,,,62,MissilesSpell,,,,,0,ANY,1,,,,,,,,4,0,FREE,,0,0.0,5,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,10,WARLOCK,,,,,,,,,0,2,RARE,,,,,1,1.0,1,3,5,,,,,MECH,,,,,,,,,,,,
,,,,4,,,,,,,,,,,62,MissilesSpell,,,,,10,WARLOCK,1,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,2
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,0,2,RARE,,,,,1,1.0,1,4,5,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,5,,,,,,,,,,,9,BuffSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,7,FRIENDLY_MINIONS,2
,,,,6,,,,,,,,,,,113,SummonSpell,,,,,7,PRIEST,,,,,,,,,0,3,EPIC,,,,,1,1.0,1,4,5,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,6,,,,,,,,,,,60,MindControlSpell,,,,,7,PRIEST,,,,,,,,,1,3,EPIC,,0,0.0,2,,,,,,,,,,,,,,,,,,,,6,ENEMY_MINIONS,
,,,,6,,,,,,,,,,,113,SummonSpell,,,,,10,WARLOCK,,,,,,,,,0,1,COMMON,,,,,0,0.0,1,6,6,,,,,DEMON,,,,,[],,,,,,,
,,,,6,,,,,,,,,,,113,SummonSpell,,,,,5,MAGE,,,,,,,,,0,3,EPIC,,,,,0,0.0,1,6,6,0,false,0,false,DRAGON,0,false,0,false,[],0,false,,,,,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,10,WARLOCK,,,,,,,,,0,2,RARE,,,,,1,1.0,1,5,7,1,true,0,false,DEMON,0,false,0,false,,0,false,,,,,
,,,,5,,,,,,,,,,,33,DiscardSpell,,,,,10,WARLOCK,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,2
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,4,HUNTER,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,1,1,0,false,0,false,BEAST,0,false,0,false,,0,false,,,,,
,,,,1,,,,,,,,,,,83,ReceiveCardSpell,,,,,4,HUNTER,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,2,3,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,1,,,,,,,,,,,52,HealSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,5
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,0,FREE,,,,,0,0.0,1,2,1,,,,,MURLOC,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,31,DestroySpell,,,,,6,PALADIN,,,,,,,,,0,1,COMMON,,0,0.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,8,ROGUE,,,,,,,,,0,3,EPIC,,,,,1,1.0,1,4,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,5,,,,,,,,,,,73,PutMiniCopyInHandSpell,,,,,8,ROGUE,,,,,,,,,1,3,EPIC,,0,0.0,2,,,,,,,,,,,,,,,,,,,,7,FRIENDLY_MINIONS,
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,2,RARE,,,,,1,1.0,1,7,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,4,,,,,,,,,,,102,ShuffleToDeckSpell,,,,,0,ANY,,,,,,,,,1,2,RARE,,1,1.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,0,,,,,,,,,,,69,NullSpell,,,,,0,ANY,,,,,,,,,2,1,COMMON,,0,0.0,3,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,6,PALADIN,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,1,1,0,false,0,false,,0,false,0,false,,0,false,,,,,
,1,,,2,,,,,,,,,,,9,BuffSpell,,,,,6,PALADIN,,1,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,0,2,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,1,,,,,,,,,,,41,DrawCardSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,0,2,RARE,,,,,1,1.0,1,4,5,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,4,,,,,,,,,,,21,ConditionalSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,1,1.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,4,,,,,,,,,,,9,BuffSpell,,,,,3,DRUID,,5,,,,,,,2,2,RARE,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,27,DamageSpell,,,,,3,DRUID,,,,,,,,,0,1,COMMON,,0,0.0,1,,,,,,,,,,,,,,,,,,,,2,ANY,2
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,9,SHAMAN,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,2,4,,,,,,,,,,,,,,,,,
,1,,,3,,,,,,,,,,,9,BuffSpell,,,,,9,SHAMAN,,1,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,0,1,COMMON,,2,1.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,1,1,COMMON,,,,,0,0.0,2,1,1,,,,,,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,1,1,COMMON,,,,,0,0.0,2,1,1,,,,,,,,,,[],,,,,,,
,,19,WINDFURY,2,,,,,,,,,,,0,AddAttributeSpell,,,,,9,SHAMAN,,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,1,,,,,,,,,,,59,MetaSpell,,,,,3,DRUID,,,,,,,,,0,1,COMMON,,4,1.0,1,,,,,,,,,,,,,,,,,,,,2,ANY,
,,,,1,,,,,,,,,,,27,DamageSpell,,,,,3,DRUID,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,2
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,1,1,COMMON,,2,1.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,2,1,COMMON,,,,,0,0.0,3,1,1,,,,,,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,2,1,COMMON,,,,,0,0.0,3,1,1,,,,,,,,,,[],,,,,,,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,5,5,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,5,,,,,,,,,,,36,DiscoverFilteredCardSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,1,1.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,5,,,,,,,,,,,83,ReceiveCardSpell,,,,,0,ANY,,,,,,,,,2,1,COMMON,,0,0.0,3,,,,,,,,,,,,,,,,,,0,SELF,,,
,,,,1,,,,,,,,,,,27,DamageSpell,,,,,3,DRUID,,,,,,,,,0,2,RARE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,1,3,0,false,0,false,,0,false,1,true,,0,false,,,,,
,,,,2,,,,,,,,,,,27,DamageSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,7,,,,,,,,,,,113,SummonSpell,,,,,4,HUNTER,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,4,2,,,,,BEAST,,,,,,,,,,,,
,,,,7,,,,,,,,,,,31,DestroySpell,,,,,4,HUNTER,,,,,,,,,1,4,LEGENDARY,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,4,HUNTER,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,2,2,,,,,BEAST,,,,,,,,,,,,
,2,,,2,,,,,,,,,,,9,BuffSpell,,,,,4,HUNTER,,1,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,,,,,,,,,,113,SummonSpell,,,,,5,MAGE,,,,,,,,,0,2,RARE,,,,,0,0.0,1,5,5,,,,,,,,,,[],,,,,,,
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,5,4,0,false,0,false,PIRATE,0,false,0,false,,0,false,,,,,
,1,,,4,,,,,,,,,,,9,BuffSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,7,,,,,,,,,,,27,DamageSpell,,,,,5,MAGE,,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,4
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,1,1,0,false,0,false,MECH,0,false,0,false,,0,false,,,,,
,,,,2,,,,,,,,,,,27,DamageSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,2
,,,,1,,,,,,,,,,,20,ConditionalEffectSpell,,,,,11,WARRIOR,,,,,,,,,0,2,RARE,,3,1.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,1,,,,,,,,,,,27,DamageSpell,,,,,11,WARRIOR,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,11,WARRIOR,,,,,,,,,1,2,RARE,,1,1.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,1,COMMON,,,,,0,0.0,3,2,2,,,,,,,,,,[],,,,,,,
,,,,2,,,,,,,,,,,9,BuffSpell,,,,,7,PRIEST,,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,5,,,,,,,,,,,59,MetaSpell,,,,,7,PRIEST,,,,,,,,,0,0,FREE,,2,1.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,5,,,,,,,,,,,27,DamageSpell,,,,,7,PRIEST,,,,,,,,,1,0,FREE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,2
,,,,5,,,,,,,,,,,52,HealSpell,,,,,7,PRIEST,,,,,,,,,1,0,FREE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,2
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,4,HUNTER,,,,,,,,,0,0,FREE,,,,,1,1.0,1,3,2,,,,,BEAST,,,,,,,,,,,,
,,,,5,,,,,,,,,,,41,DrawCardSpell,,,,,4,HUNTER,,,,,,,,,1,0,FREE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,2,,,,,,,,,,,59,MetaSpell,,,,,4,HUNTER,,,,,,,,,0,2,RARE,,3,1.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,
,,36,STEALTH,2,,,,,,,,,,,86,RemoveAttributeSpell,,,,,4,HUNTER,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,,,,,,,,,,30,DestroySecretsSpell,,,,,4,HUNTER,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,1,OPPONENT,,,
,,,,2,,,,,,,,,,,41,DrawCardSpell,,,,,4,HUNTER,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,9,SHAMAN,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,4,6,,,,,,,,,,,,,,,,,
,,,,5,,,,,,,,,,,52,HealSpell,,,,,9,SHAMAN,,,,,,,,,1,4,LEGENDARY,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,7,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,0,0.0,1,4,8,0,false,0,false,,0,false,0,false,[],1,true,,,,,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,6,PALADIN,,,,,,,,,0,0,FREE,,1,1.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,6,PALADIN,,,,,,,,,1,1,COMMON,,,,,0,0.0,2,1,1,,,,,MURLOC,,,,,[],,,,,,,
,,,,7,,,,,,,,,,,113,SummonSpell,,,,,4,HUNTER,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,9,9,,,,,BEAST,,,,,,,,,,,,
,,,,7,,,,,,,,,,,59,MetaSpell,,,,,4,HUNTER,,,,,,,,,1,4,LEGENDARY,,2,1.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,7,,,,,,,,,,,27,DamageSpell,,,,,4,HUNTER,,,,,,,,,2,4,LEGENDARY,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,7,,,,,,,,,,,27,DamageSpell,,,,,4,HUNTER,,,,,,,,,2,4,LEGENDARY,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,3,AddSpellTriggerSpell,,,,,7,PRIEST,,,,,,,,,0,1,COMMON,,0,0.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,2,,,,,,,,,,,27,DamageSpell,,,,,0,ANY,,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,5
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,4,HUNTER,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,3,7,,,,,BEAST,,,,,,,,,,,,
,,,,5,,,,,,,,,,,27,DamageSpell,,,,,4,HUNTER,,,,,,,,,1,4,LEGENDARY,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,2,RARE,,,,,1,1.0,1,2,3,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,3,,,,,,,,,,,59,MetaSpell,,,,,0,ANY,,,,,,,,,1,2,RARE,,2,1.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,3,,,,,,,,,,,9,BuffSpell,,,,,0,ANY,,,,,,,,,2,2,RARE,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,,,,,,,,,,30,DestroySecretsSpell,,,,,0,ANY,,,,,,,,,2,2,RARE,,0,0.0,3,,,,,,,,,,,,,,,,,,1,OPPONENT,,,
,,,,6,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,0,FREE,,,,,0,0.0,1,4,7,0,false,0,false,,0,false,0,false,[],0,false,,,,,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,4,5,,,,,MECH,,,,,,,,,,,,
,,,,5,,,,,,,,,,,59,MetaSpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,4,1.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,,,,,,,,,,31,DestroySpell,,,,,0,ANY,,,,,,,,,2,4,LEGENDARY,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,,,,,,,,,,48,ForceDeathPhaseSpell,,,,,0,ANY,,,,,,,,,2,4,LEGENDARY,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,4,LEGENDARY,,1,1.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,8,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,3,4,LEGENDARY,,,,,0,0.0,4,4,8,1,true,0,false,MECH,0,false,0,false,[],0,false,,,,,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,0,0.0,1,1,2,0,false,1,true,MECH,0,false,1,true,[],0,false,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,7,PRIEST,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,3,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,3,,,,,,,,,,,9,BuffSpell,,,,,7,PRIEST,,3,,,,,1,true,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,1,1,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,1,,,,,,,,,,,119,TemporaryAttackSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,3,MINIONS,2
,,,,0,,,,,,,,,,,92,ReturnMinionToHandSpell,,,,,8,ROGUE,,,,,,,,,0,1,COMMON,,1,1.0,1,,,,,,,,,,,,,,,,,,,,7,FRIENDLY_MINIONS,
,,,,0,,,,,,,,,,,11,CardCostModifierSpell,,,,,8,ROGUE,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,1,HAND,,,22,CopyCardSpell,,,,,7,PRIEST,,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,1
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,3,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,4,2,RIGHT,,,,,,,,,108,SummonOneOneCopySpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,1,,,,,,,,,,,99,ShadowMadnessSpell,,,,,7,PRIEST,,,,,,,,,0,1,COMMON,,0,0.0,1,,,,,,,,,,,,,,,,,,,,6,ENEMY_MINIONS,
,,,,2,,,,,,,,,,,98,SetHpSpell,,,,,6,PALADIN,,,,,,,,,0,2,RARE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,1
,,,,2,,,,,,,,,,,7,BetrayalSpell,,,,,8,ROGUE,,,,,,,,,0,1,COMMON,,0,0.0,1,,,,,,,,,,,,,,,,,,,,6,ENEMY_MINIONS,
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,8,ROGUE,,,,,,,,,0,2,RARE,,,,,1,1.0,1,4,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,4,,,,,,,,,,,9,BuffSpell,,,,,8,ROGUE,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,3,MINIONS,2
,,,,1,,,,,,,,,,,59,MetaSpell,,,,,11,WARRIOR,,,,,,,,,0,0,FREE,,2,1.0,1,,,,,,,,,,,,,,,,,,,,7,FRIENDLY_MINIONS,
,,25,CHARGE,1,,,,,,,,,,,0,AddAttributeSpell,,,,,11,WARRIOR,,,,,,,,,1,0,FREE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,70,CANNOT_ATTACK_HERO_ON_SUMMON,1,,,,,,,,,,,0,AddAttributeSpell,,,,,11,WARRIOR,,,,,,,,,1,0,FREE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,4,4,,,,,,,,,,,,,,,,,
,2,,,5,,,,,,,,,,,9,BuffSpell,,,,,0,ANY,,2,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,2,2,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,2,,,,,,,,,,,83,ReceiveCardSpell,,,,,3,DRUID,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,5,MAGE,,,,,,,,,0,2,RARE,,,,,1,1.0,1,5,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,5,,,,,,,,,,,12,CastRandomSpellSpell,,,,,5,MAGE,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,0,FREE,,,,,1,1.0,1,2,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,4,,,,,,,,,,,41,DrawCardSpell,,,,,0,ANY,,,,,,,,,1,0,FREE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,1
